id,voo_id,codigo_reserva,nome_passegeiro,preco,prim_classe,lugar,no_serie
7543,252,7543,Passageiro 7543,366.41,FALSE,27A,A320-001
7544,252,7544,Passageiro 7544,144.4,FALSE,29A,A320-001
7545,252,7545,Passageiro 7545,219.31,FALSE,8B,A320-001
7546,252,7546,Passageiro 7546,401.98,TRUE,2A,A320-001
7547,252,7547,Passageiro 7547,377.53,FALSE,30F,A320-001
7548,252,7548,Passageiro 7548,187.31,FALSE,14D,A320-001
7549,252,7549,Passageiro 7549,452.56,FALSE,30A,A320-001
7550,252,7550,Passageiro 7550,279.48,FALSE,21E,A320-001
7551,252,7551,Passageiro 7551,82.46,FALSE,9C,A320-001
7552,252,7552,Passageiro 7552,271.21,FALSE,6C,A320-001
7553,252,7553,Passageiro 7553,110.13,FALSE,25D,A320-001
7554,252,7554,Passageiro 7554,115.08,FALSE,16B,A320-001
7555,252,7555,Passageiro 7555,175.81,FALSE,8E,A320-001
7556,252,7556,Passageiro 7556,325.64,TRUE,3B,A320-001
7557,252,7557,Passageiro 7557,251.73,FALSE,7A,A320-001
7558,252,7558,Passageiro 7558,429.73,FALSE,24B,A320-001
7559,252,7559,Passageiro 7559,82.97,FALSE,24C,A320-001
7560,252,7560,Passageiro 7560,434.33,FALSE,15B,A320-001
7561,253,7561,Passageiro 7561,253.61,FALSE,6E,A330-001
7562,253,7562,Passageiro 7562,117.24,FALSE,16B,A330-001
7563,253,7563,Passageiro 7563,378.82,FALSE,29F,A330-001
7564,253,7564,Passageiro 7564,475.18,FALSE,5C,A330-001
7565,253,7565,Passageiro 7565,55.64,FALSE,35F,A330-001
7566,253,7566,Passageiro 7566,453.95,FALSE,19D,A330-001
7567,253,7567,Passageiro 7567,405.5,FALSE,15F,A330-001
7568,253,7568,Passageiro 7568,227.87,FALSE,11D,A330-001
7569,253,7569,Passageiro 7569,97.56,FALSE,41F,A330-001
7570,253,7570,Passageiro 7570,343.58,FALSE,17C,A330-001
7571,253,7571,Passageiro 7571,311.91,FALSE,8A,A330-001
7572,253,7572,Passageiro 7572,291.02,FALSE,22E,A330-001
7573,253,7573,Passageiro 7573,240.67,TRUE,3E,A330-001
7574,253,7574,Passageiro 7574,429.16,FALSE,18B,A330-001
7575,253,7575,Passageiro 7575,60.15,FALSE,27A,A330-001
7576,253,7576,Passageiro 7576,173.13,TRUE,3D,A330-001
7577,253,7577,Passageiro 7577,218.24,FALSE,35A,A330-001
7578,253,7578,Passageiro 7578,499.35,FALSE,33A,A330-001
7579,253,7579,Passageiro 7579,138.65,FALSE,21E,A330-001
7580,253,7580,Passageiro 7580,334.97,FALSE,41D,A330-001
7581,253,7581,Passageiro 7581,310.15,FALSE,28A,A330-001
7582,253,7582,Passageiro 7582,339.43,FALSE,27E,A330-001
7583,253,7583,Passageiro 7583,204.7,TRUE,1A,A330-001
7584,253,7584,Passageiro 7584,134.65,FALSE,28C,A330-001
7585,253,7585,Passageiro 7585,495.07,FALSE,40A,A330-001
7586,253,7586,Passageiro 7586,435.51,FALSE,36A,A330-001
7587,253,7587,Passageiro 7587,442.71,FALSE,38E,A330-001
7588,253,7588,Passageiro 7588,317.67,FALSE,18D,A330-001
7589,253,7589,Passageiro 7589,370.05,FALSE,12A,A330-001
7590,253,7590,Passageiro 7590,177.83,FALSE,39C,A330-001
7591,254,7591,Passageiro 7591,101.9,FALSE,13F,B737-003
7592,254,7592,Passageiro 7592,337.34,FALSE,18F,B737-003
7593,254,7593,Passageiro 7593,346.23,FALSE,6C,B737-003
7594,254,7594,Passageiro 7594,463.93,TRUE,1D,B737-003
7595,254,7595,Passageiro 7595,372.83,FALSE,13B,B737-003
7596,254,7596,Passageiro 7596,260.25,FALSE,20F,B737-003
7597,254,7597,Passageiro 7597,465.98,FALSE,25E,B737-003
7598,254,7598,Passageiro 7598,425.57,FALSE,17F,B737-003
7599,254,7599,Passageiro 7599,286.22,FALSE,24A,B737-003
7600,254,7600,Passageiro 7600,406.04,FALSE,10F,B737-003
7601,254,7601,Passageiro 7601,301.12,FALSE,6D,B737-003
7602,254,7602,Passageiro 7602,324.77,FALSE,12D,B737-003
7603,254,7603,Passageiro 7603,86.26,FALSE,9C,B737-003
7604,254,7604,Passageiro 7604,98.91,FALSE,3C,B737-003
7605,254,7605,Passageiro 7605,169.35,FALSE,12E,B737-003
7606,254,7606,Passageiro 7606,278.35,FALSE,5E,B737-003
7607,254,7607,Passageiro 7607,321.74,FALSE,4D,B737-003
7608,254,7608,Passageiro 7608,386.49,FALSE,19D,B737-003
7609,254,7609,Passageiro 7609,374.8,FALSE,15C,B737-003
7610,254,7610,Passageiro 7610,236.81,FALSE,15A,B737-003
7611,254,7611,Passageiro 7611,95.8,FALSE,16F,B737-003
7612,254,7612,Passageiro 7612,409.34,FALSE,16A,B737-003
7613,254,7613,Passageiro 7613,125.19,FALSE,15D,B737-003
7614,254,7614,Passageiro 7614,294.43,FALSE,24F,B737-003
7615,254,7615,Passageiro 7615,62.41,FALSE,14E,B737-003
7616,254,7616,Passageiro 7616,436.0,FALSE,21F,B737-003
7617,254,7617,Passageiro 7617,213.58,FALSE,21A,B737-003
7618,254,7618,Passageiro 7618,423.66,FALSE,17A,B737-003
7619,254,7619,Passageiro 7619,167.11,FALSE,8A,B737-003
7620,254,7620,Passageiro 7620,451.83,FALSE,12B,B737-003
7621,255,7621,Passageiro 7621,342.24,FALSE,15B,A330-003
7622,255,7622,Passageiro 7622,73.04,FALSE,11F,A330-003
7623,255,7623,Passageiro 7623,375.79,FALSE,37C,A330-003
7624,255,7624,Passageiro 7624,91.56,FALSE,28E,A330-003
7625,255,7625,Passageiro 7625,131.4,FALSE,38A,A330-003
7626,255,7626,Passageiro 7626,117.98,FALSE,14A,A330-003
7627,255,7627,Passageiro 7627,85.67,FALSE,20A,A330-003
7628,255,7628,Passageiro 7628,238.02,FALSE,5B,A330-003
7629,255,7629,Passageiro 7629,290.53,FALSE,22B,A330-003
7630,255,7630,Passageiro 7630,142.93,FALSE,23B,A330-003
7631,255,7631,Passageiro 7631,393.9,FALSE,22A,A330-003
7632,255,7632,Passageiro 7632,186.73,FALSE,9C,A330-003
7633,255,7633,Passageiro 7633,104.95,FALSE,7A,A330-003
7634,255,7634,Passageiro 7634,291.16,FALSE,22D,A330-003
7635,255,7635,Passageiro 7635,429.47,FALSE,16A,A330-003
7636,255,7636,Passageiro 7636,410.53,FALSE,30B,A330-003
7637,255,7637,Passageiro 7637,354.79,FALSE,16C,A330-003
7638,255,7638,Passageiro 7638,317.34,TRUE,1F,A330-003
7639,255,7639,Passageiro 7639,266.79,FALSE,28F,A330-003
7640,255,7640,Passageiro 7640,153.66,FALSE,41D,A330-003
7641,255,7641,Passageiro 7641,305.53,FALSE,9A,A330-003
7642,255,7642,Passageiro 7642,417.4,TRUE,3B,A330-003
7643,255,7643,Passageiro 7643,468.41,FALSE,7F,A330-003
7644,255,7644,Passageiro 7644,461.52,FALSE,18C,A330-003
7645,255,7645,Passageiro 7645,186.19,FALSE,29C,A330-003
7646,255,7646,Passageiro 7646,261.06,FALSE,30F,A330-003
7647,255,7647,Passageiro 7647,453.44,FALSE,28D,A330-003
7648,255,7648,Passageiro 7648,53.1,FALSE,33D,A330-003
7649,255,7649,Passageiro 7649,416.03,FALSE,6A,A330-003
7650,255,7650,Passageiro 7650,327.48,FALSE,31C,A330-003
7651,256,7651,Passageiro 7651,465.79,FALSE,32E,A330-002
7652,256,7652,Passageiro 7652,275.92,FALSE,34E,A330-002
7653,256,7653,Passageiro 7653,172.85,FALSE,29F,A330-002
7654,256,7654,Passageiro 7654,381.79,FALSE,12C,A330-002
7655,256,7655,Passageiro 7655,241.46,FALSE,30B,A330-002
7656,256,7656,Passageiro 7656,468.14,FALSE,22C,A330-002
7657,256,7657,Passageiro 7657,405.38,FALSE,32D,A330-002
7658,256,7658,Passageiro 7658,167.37,FALSE,36C,A330-002
7659,256,7659,Passageiro 7659,269.12,FALSE,25B,A330-002
7660,256,7660,Passageiro 7660,184.9,FALSE,20F,A330-002
7661,256,7661,Passageiro 7661,169.87,FALSE,21B,A330-002
7662,256,7662,Passageiro 7662,238.02,FALSE,12D,A330-002
7663,256,7663,Passageiro 7663,316.22,FALSE,9C,A330-002
7664,256,7664,Passageiro 7664,203.03,FALSE,13D,A330-002
7665,256,7665,Passageiro 7665,134.97,FALSE,10C,A330-002
7666,256,7666,Passageiro 7666,52.45,FALSE,27A,A330-002
7667,256,7667,Passageiro 7667,63.54,FALSE,30C,A330-002
7668,256,7668,Passageiro 7668,350.85,FALSE,16D,A330-002
7669,256,7669,Passageiro 7669,128.69,TRUE,1F,A330-002
7670,256,7670,Passageiro 7670,305.47,FALSE,8F,A330-002
7671,256,7671,Passageiro 7671,377.98,TRUE,1E,A330-002
7672,256,7672,Passageiro 7672,362.64,FALSE,31F,A330-002
7673,256,7673,Passageiro 7673,484.83,FALSE,21F,A330-002
7674,256,7674,Passageiro 7674,203.65,FALSE,19A,A330-002
7675,256,7675,Passageiro 7675,349.52,TRUE,4B,A330-002
7676,256,7676,Passageiro 7676,350.16,FALSE,32A,A330-002
7677,256,7677,Passageiro 7677,84.3,FALSE,8A,A330-002
7678,256,7678,Passageiro 7678,81.44,FALSE,8E,A330-002
7679,256,7679,Passageiro 7679,474.09,FALSE,23A,A330-002
7680,256,7680,Passageiro 7680,354.75,FALSE,24B,A330-002
7681,257,7681,Passageiro 7681,437.02,FALSE,4C,A320-002
7682,257,7682,Passageiro 7682,242.61,FALSE,7A,A320-002
7683,257,7683,Passageiro 7683,118.56,FALSE,14F,A320-002
7684,257,7684,Passageiro 7684,256.19,FALSE,15E,A320-002
7685,257,7685,Passageiro 7685,66.01,FALSE,18A,A320-002
7686,257,7686,Passageiro 7686,188.09,FALSE,22D,A320-002
7687,257,7687,Passageiro 7687,50.65,FALSE,12D,A320-002
7688,257,7688,Passageiro 7688,119.36,FALSE,29B,A320-002
7689,257,7689,Passageiro 7689,151.9,FALSE,11C,A320-002
7690,257,7690,Passageiro 7690,215.96,FALSE,17C,A320-002
7691,257,7691,Passageiro 7691,294.83,FALSE,20E,A320-002
7692,257,7692,Passageiro 7692,421.24,FALSE,28E,A320-002
7693,257,7693,Passageiro 7693,75.96,TRUE,3C,A320-002
7694,257,7694,Passageiro 7694,411.32,FALSE,7C,A320-002
7695,257,7695,Passageiro 7695,53.5,FALSE,27E,A320-002
7696,257,7696,Passageiro 7696,303.43,FALSE,9C,A320-002
7697,257,7697,Passageiro 7697,172.46,FALSE,13A,A320-002
7698,257,7698,Passageiro 7698,384.94,TRUE,3B,A320-002
7699,257,7699,Passageiro 7699,480.9,FALSE,18F,A320-002
7700,257,7700,Passageiro 7700,242.79,FALSE,23B,A320-002
7701,257,7701,Passageiro 7701,122.2,FALSE,16D,A320-002
7702,257,7702,Passageiro 7702,70.43,FALSE,30E,A320-002
7703,257,7703,Passageiro 7703,197.54,FALSE,29E,A320-002
7704,257,7704,Passageiro 7704,61.83,FALSE,22E,A320-002
7705,257,7705,Passageiro 7705,333.01,FALSE,5F,A320-002
7706,257,7706,Passageiro 7706,267.23,FALSE,10F,A320-002
7707,257,7707,Passageiro 7707,373.2,FALSE,17F,A320-002
7708,257,7708,Passageiro 7708,60.46,FALSE,17A,A320-002
7709,257,7709,Passageiro 7709,256.56,FALSE,26C,A320-002
7710,257,7710,Passageiro 7710,68.96,FALSE,9E,A320-002
7711,258,7711,Passageiro 7711,106.02,FALSE,11C,B737-001
7712,258,7712,Passageiro 7712,448.41,FALSE,19D,B737-001
7713,258,7713,Passageiro 7713,59.26,FALSE,17B,B737-001
7714,258,7714,Passageiro 7714,242.52,TRUE,2D,B737-001
7715,258,7715,Passageiro 7715,294.77,FALSE,3C,B737-001
7716,258,7716,Passageiro 7716,119.57,FALSE,8A,B737-001
7717,258,7717,Passageiro 7717,62.97,FALSE,13F,B737-001
7718,258,7718,Passageiro 7718,388.56,FALSE,10E,B737-001
7719,258,7719,Passageiro 7719,332.63,FALSE,17C,B737-001
7720,258,7720,Passageiro 7720,179.47,FALSE,25E,B737-001
7721,258,7721,Passageiro 7721,211.77,FALSE,13C,B737-001
7722,258,7722,Passageiro 7722,310.82,FALSE,10B,B737-001
7723,258,7723,Passageiro 7723,240.34,FALSE,23F,B737-001
7724,258,7724,Passageiro 7724,189.45,FALSE,5F,B737-001
7725,258,7725,Passageiro 7725,219.18,TRUE,1F,B737-001
7726,258,7726,Passageiro 7726,384.1,FALSE,22B,B737-001
7727,258,7727,Passageiro 7727,483.5,FALSE,25F,B737-001
7728,258,7728,Passageiro 7728,67.97,TRUE,2B,B737-001
7729,258,7729,Passageiro 7729,336.93,FALSE,17F,B737-001
7730,258,7730,Passageiro 7730,499.85,FALSE,12B,B737-001
7731,258,7731,Passageiro 7731,136.82,FALSE,8D,B737-001
7732,258,7732,Passageiro 7732,495.0,FALSE,17D,B737-001
7733,258,7733,Passageiro 7733,364.13,FALSE,18D,B737-001
7734,258,7734,Passageiro 7734,373.29,FALSE,19F,B737-001
7735,258,7735,Passageiro 7735,102.89,FALSE,14F,B737-001
7736,258,7736,Passageiro 7736,294.22,FALSE,4F,B737-001
7737,258,7737,Passageiro 7737,467.89,FALSE,25A,B737-001
7738,258,7738,Passageiro 7738,449.69,FALSE,21A,B737-001
7739,258,7739,Passageiro 7739,402.13,FALSE,21C,B737-001
7740,258,7740,Passageiro 7740,402.93,FALSE,24F,B737-001
7741,259,7741,Passageiro 7741,496.16,FALSE,12F,B737-003
7742,259,7742,Passageiro 7742,223.21,FALSE,20C,B737-003
7743,259,7743,Passageiro 7743,139.06,FALSE,11A,B737-003
7744,259,7744,Passageiro 7744,431.66,FALSE,19E,B737-003
7745,259,7745,Passageiro 7745,323.55,FALSE,21E,B737-003
7746,259,7746,Passageiro 7746,61.35,FALSE,24A,B737-003
7747,259,7747,Passageiro 7747,465.9,TRUE,2D,B737-003
7748,259,7748,Passageiro 7748,129.64,FALSE,14A,B737-003
7749,259,7749,Passageiro 7749,411.62,FALSE,21A,B737-003
7750,259,7750,Passageiro 7750,218.98,FALSE,21D,B737-003
7751,259,7751,Passageiro 7751,482.68,FALSE,3B,B737-003
7752,259,7752,Passageiro 7752,351.41,FALSE,16A,B737-003
7753,259,7753,Passageiro 7753,294.82,FALSE,9F,B737-003
7754,259,7754,Passageiro 7754,100.03,FALSE,16B,B737-003
7755,259,7755,Passageiro 7755,189.79,FALSE,20A,B737-003
7756,259,7756,Passageiro 7756,92.06,FALSE,8A,B737-003
7757,259,7757,Passageiro 7757,498.12,FALSE,14F,B737-003
7758,259,7758,Passageiro 7758,396.22,FALSE,12B,B737-003
7759,259,7759,Passageiro 7759,85.0,FALSE,7C,B737-003
7760,259,7760,Passageiro 7760,165.29,FALSE,10B,B737-003
7761,259,7761,Passageiro 7761,492.17,FALSE,3D,B737-003
7762,259,7762,Passageiro 7762,375.64,FALSE,10C,B737-003
7763,259,7763,Passageiro 7763,141.17,FALSE,4D,B737-003
7764,259,7764,Passageiro 7764,246.5,FALSE,9B,B737-003
7765,259,7765,Passageiro 7765,286.23,FALSE,19F,B737-003
7766,259,7766,Passageiro 7766,350.76,FALSE,10F,B737-003
7767,259,7767,Passageiro 7767,387.09,FALSE,8C,B737-003
7768,259,7768,Passageiro 7768,339.51,FALSE,24B,B737-003
7769,259,7769,Passageiro 7769,222.73,FALSE,3A,B737-003
7770,259,7770,Passageiro 7770,289.0,FALSE,18D,B737-003
7771,260,7771,Passageiro 7771,469.26,FALSE,15C,B737-002
7772,260,7772,Passageiro 7772,201.09,FALSE,26E,B737-002
7773,260,7773,Passageiro 7773,405.81,FALSE,19F,B737-002
7774,260,7774,Passageiro 7774,224.1,FALSE,21B,B737-002
7775,260,7775,Passageiro 7775,395.76,FALSE,24A,B737-002
7776,260,7776,Passageiro 7776,450.79,FALSE,4B,B737-002
7777,260,7777,Passageiro 7777,186.8,TRUE,1C,B737-002
7778,260,7778,Passageiro 7778,445.97,FALSE,23F,B737-002
7779,260,7779,Passageiro 7779,106.48,FALSE,16D,B737-002
7780,260,7780,Passageiro 7780,409.62,FALSE,5A,B737-002
7781,260,7781,Passageiro 7781,475.82,FALSE,13F,B737-002
7782,260,7782,Passageiro 7782,367.78,FALSE,21E,B737-002
7783,260,7783,Passageiro 7783,223.0,FALSE,7C,B737-002
7784,260,7784,Passageiro 7784,445.45,FALSE,25C,B737-002
7785,260,7785,Passageiro 7785,347.82,FALSE,14E,B737-002
7786,260,7786,Passageiro 7786,170.64,FALSE,25D,B737-002
7787,260,7787,Passageiro 7787,283.56,FALSE,26A,B737-002
7788,260,7788,Passageiro 7788,282.98,FALSE,13B,B737-002
7789,260,7789,Passageiro 7789,349.14,FALSE,20E,B737-002
7790,260,7790,Passageiro 7790,396.18,FALSE,11A,B737-002
7791,260,7791,Passageiro 7791,392.42,FALSE,5D,B737-002
7792,260,7792,Passageiro 7792,98.16,FALSE,10E,B737-002
7793,260,7793,Passageiro 7793,66.78,FALSE,13E,B737-002
7794,260,7794,Passageiro 7794,258.37,FALSE,9A,B737-002
7795,260,7795,Passageiro 7795,241.68,FALSE,11E,B737-002
7796,260,7796,Passageiro 7796,362.94,TRUE,2C,B737-002
7797,260,7797,Passageiro 7797,97.38,FALSE,19B,B737-002
7798,260,7798,Passageiro 7798,489.41,FALSE,16B,B737-002
7799,260,7799,Passageiro 7799,256.67,FALSE,3C,B737-002
7800,260,7800,Passageiro 7800,200.07,TRUE,2B,B737-002
7801,261,7801,Passageiro 7801,437.74,FALSE,7D,A330-003
7802,261,7802,Passageiro 7802,125.69,FALSE,40D,A330-003
7803,261,7803,Passageiro 7803,358.75,FALSE,29B,A330-003
7804,261,7804,Passageiro 7804,161.92,FALSE,34E,A330-003
7805,261,7805,Passageiro 7805,329.29,FALSE,19F,A330-003
7806,261,7806,Passageiro 7806,92.59,FALSE,33B,A330-003
7807,261,7807,Passageiro 7807,262.29,FALSE,11C,A330-003
7808,261,7808,Passageiro 7808,65.99,FALSE,39B,A330-003
7809,261,7809,Passageiro 7809,420.33,FALSE,7E,A330-003
7810,261,7810,Passageiro 7810,116.15,TRUE,2E,A330-003
7811,261,7811,Passageiro 7811,281.72,FALSE,30C,A330-003
7812,261,7812,Passageiro 7812,438.18,FALSE,24A,A330-003
7813,261,7813,Passageiro 7813,77.29,FALSE,11B,A330-003
7814,261,7814,Passageiro 7814,134.63,FALSE,33F,A330-003
7815,261,7815,Passageiro 7815,185.8,FALSE,12B,A330-003
7816,261,7816,Passageiro 7816,338.98,FALSE,38E,A330-003
7817,261,7817,Passageiro 7817,386.03,FALSE,6E,A330-003
7818,261,7818,Passageiro 7818,61.21,FALSE,37C,A330-003
7819,261,7819,Passageiro 7819,109.41,FALSE,15B,A330-003
7820,261,7820,Passageiro 7820,211.16,FALSE,31D,A330-003
7821,261,7821,Passageiro 7821,414.18,FALSE,7C,A330-003
7822,261,7822,Passageiro 7822,215.95,FALSE,11A,A330-003
7823,261,7823,Passageiro 7823,317.71,FALSE,41D,A330-003
7824,261,7824,Passageiro 7824,277.82,FALSE,9A,A330-003
7825,261,7825,Passageiro 7825,405.32,FALSE,21D,A330-003
7826,261,7826,Passageiro 7826,247.7,FALSE,17D,A330-003
7827,261,7827,Passageiro 7827,126.83,FALSE,38B,A330-003
7828,261,7828,Passageiro 7828,229.37,FALSE,36E,A330-003
7829,261,7829,Passageiro 7829,417.5,FALSE,13D,A330-003
7830,261,7830,Passageiro 7830,233.4,FALSE,10D,A330-003
7831,262,7831,Passageiro 7831,404.02,FALSE,9A,A320-001
7832,262,7832,Passageiro 7832,213.68,FALSE,5E,A320-001
7833,262,7833,Passageiro 7833,462.43,FALSE,14E,A320-001
7834,262,7834,Passageiro 7834,266.49,FALSE,25D,A320-001
7835,262,7835,Passageiro 7835,68.91,FALSE,14A,A320-001
7836,262,7836,Passageiro 7836,379.45,FALSE,27D,A320-001
7837,262,7837,Passageiro 7837,143.31,FALSE,9F,A320-001
7838,262,7838,Passageiro 7838,210.51,FALSE,12C,A320-001
7839,262,7839,Passageiro 7839,370.59,FALSE,22A,A320-001
7840,262,7840,Passageiro 7840,318.93,FALSE,23B,A320-001
7841,262,7841,Passageiro 7841,257.26,FALSE,13F,A320-001
7842,262,7842,Passageiro 7842,220.41,FALSE,8B,A320-001
7843,262,7843,Passageiro 7843,219.71,FALSE,22F,A320-001
7844,262,7844,Passageiro 7844,483.9,FALSE,10A,A320-001
7845,262,7845,Passageiro 7845,148.88,FALSE,10F,A320-001
7846,262,7846,Passageiro 7846,96.44,FALSE,23F,A320-001
7847,262,7847,Passageiro 7847,459.29,FALSE,11D,A320-001
7848,262,7848,Passageiro 7848,185.79,TRUE,2E,A320-001
7849,262,7849,Passageiro 7849,99.77,FALSE,8F,A320-001
7850,262,7850,Passageiro 7850,384.31,FALSE,4C,A320-001
7851,262,7851,Passageiro 7851,111.11,FALSE,6A,A320-001
7852,262,7852,Passageiro 7852,374.66,FALSE,28F,A320-001
7853,262,7853,Passageiro 7853,335.61,FALSE,30F,A320-001
7854,262,7854,Passageiro 7854,229.6,FALSE,18F,A320-001
7855,262,7855,Passageiro 7855,177.82,FALSE,14D,A320-001
7856,262,7856,Passageiro 7856,191.92,FALSE,27F,A320-001
7857,262,7857,Passageiro 7857,426.49,FALSE,25F,A320-001
7858,262,7858,Passageiro 7858,95.11,FALSE,10D,A320-001
7859,262,7859,Passageiro 7859,136.36,FALSE,17E,A320-001
7860,262,7860,Passageiro 7860,393.62,FALSE,29F,A320-001
7861,263,7861,Passageiro 7861,486.62,FALSE,19E,B737-003
7862,263,7862,Passageiro 7862,139.04,TRUE,1C,B737-003
7863,263,7863,Passageiro 7863,221.53,FALSE,7A,B737-003
7864,263,7864,Passageiro 7864,107.66,FALSE,18B,B737-003
7865,263,7865,Passageiro 7865,482.01,FALSE,15D,B737-003
7866,263,7866,Passageiro 7866,487.81,FALSE,24B,B737-003
7867,263,7867,Passageiro 7867,152.15,FALSE,17C,B737-003
7868,263,7868,Passageiro 7868,56.51,FALSE,12C,B737-003
7869,263,7869,Passageiro 7869,84.6,FALSE,6D,B737-003
7870,263,7870,Passageiro 7870,377.53,FALSE,14D,B737-003
7871,263,7871,Passageiro 7871,54.21,FALSE,9B,B737-003
7872,263,7872,Passageiro 7872,173.85,FALSE,19A,B737-003
7873,263,7873,Passageiro 7873,166.0,TRUE,2E,B737-003
7874,263,7874,Passageiro 7874,148.94,FALSE,14C,B737-003
7875,263,7875,Passageiro 7875,458.39,FALSE,23E,B737-003
7876,263,7876,Passageiro 7876,183.3,FALSE,4C,B737-003
7877,263,7877,Passageiro 7877,432.64,TRUE,1B,B737-003
7878,263,7878,Passageiro 7878,156.0,FALSE,23B,B737-003
7879,263,7879,Passageiro 7879,478.48,FALSE,14F,B737-003
7880,263,7880,Passageiro 7880,78.35,FALSE,9F,B737-003
7881,263,7881,Passageiro 7881,99.98,FALSE,20E,B737-003
7882,263,7882,Passageiro 7882,51.45,FALSE,6C,B737-003
7883,263,7883,Passageiro 7883,223.93,FALSE,5E,B737-003
7884,263,7884,Passageiro 7884,201.25,FALSE,11E,B737-003
7885,263,7885,Passageiro 7885,279.8,FALSE,12B,B737-003
7886,263,7886,Passageiro 7886,241.61,FALSE,13D,B737-003
7887,263,7887,Passageiro 7887,89.7,FALSE,19C,B737-003
7888,263,7888,Passageiro 7888,203.16,FALSE,13A,B737-003
7889,263,7889,Passageiro 7889,324.4,FALSE,5F,B737-003
7890,263,7890,Passageiro 7890,265.68,TRUE,1D,B737-003
7891,264,7891,Passageiro 7891,425.39,FALSE,21C,B737-002
7892,264,7892,Passageiro 7892,272.96,FALSE,12B,B737-002
7893,264,7893,Passageiro 7893,321.93,FALSE,13E,B737-002
7894,264,7894,Passageiro 7894,330.68,FALSE,12E,B737-002
7895,264,7895,Passageiro 7895,99.79,FALSE,14D,B737-002
7896,264,7896,Passageiro 7896,229.67,FALSE,20E,B737-002
7897,264,7897,Passageiro 7897,250.44,FALSE,16D,B737-002
7898,264,7898,Passageiro 7898,93.41,FALSE,10D,B737-002
7899,264,7899,Passageiro 7899,498.83,FALSE,23B,B737-002
7900,264,7900,Passageiro 7900,380.25,TRUE,1E,B737-002
7901,264,7901,Passageiro 7901,251.23,FALSE,10B,B737-002
7902,264,7902,Passageiro 7902,300.47,FALSE,7E,B737-002
7903,264,7903,Passageiro 7903,357.73,FALSE,7C,B737-002
7904,264,7904,Passageiro 7904,99.62,FALSE,25C,B737-002
7905,264,7905,Passageiro 7905,208.8,FALSE,25E,B737-002
7906,264,7906,Passageiro 7906,357.22,FALSE,8E,B737-002
7907,264,7907,Passageiro 7907,359.42,FALSE,13B,B737-002
7908,264,7908,Passageiro 7908,478.75,FALSE,15D,B737-002
7909,264,7909,Passageiro 7909,412.98,FALSE,13D,B737-002
7910,264,7910,Passageiro 7910,212.49,FALSE,24C,B737-002
7911,264,7911,Passageiro 7911,489.36,TRUE,1D,B737-002
7912,264,7912,Passageiro 7912,304.44,FALSE,15F,B737-002
7913,264,7913,Passageiro 7913,99.14,TRUE,1A,B737-002
7914,264,7914,Passageiro 7914,496.11,FALSE,5E,B737-002
7915,264,7915,Passageiro 7915,460.26,FALSE,18C,B737-002
7916,264,7916,Passageiro 7916,468.38,FALSE,6B,B737-002
7917,264,7917,Passageiro 7917,226.19,FALSE,14E,B737-002
7918,264,7918,Passageiro 7918,147.96,TRUE,2F,B737-002
7919,264,7919,Passageiro 7919,60.62,FALSE,11A,B737-002
7920,264,7920,Passageiro 7920,369.1,FALSE,23F,B737-002
7921,265,7921,Passageiro 7921,278.08,TRUE,2D,B737-004
7922,265,7922,Passageiro 7922,225.62,FALSE,6E,B737-004
7923,265,7923,Passageiro 7923,120.6,FALSE,15E,B737-004
7924,265,7924,Passageiro 7924,76.08,FALSE,17E,B737-004
7925,265,7925,Passageiro 7925,90.44,TRUE,2F,B737-004
7926,265,7926,Passageiro 7926,439.53,FALSE,21C,B737-004
7927,265,7927,Passageiro 7927,127.66,TRUE,1C,B737-004
7928,265,7928,Passageiro 7928,62.62,FALSE,8A,B737-004
7929,265,7929,Passageiro 7929,89.94,FALSE,25B,B737-004
7930,265,7930,Passageiro 7930,314.72,FALSE,21E,B737-004
7931,265,7931,Passageiro 7931,304.59,FALSE,26E,B737-004
7932,265,7932,Passageiro 7932,56.79,FALSE,21B,B737-004
7933,265,7933,Passageiro 7933,264.53,TRUE,2E,B737-004
7934,265,7934,Passageiro 7934,476.87,FALSE,6C,B737-004
7935,265,7935,Passageiro 7935,410.83,FALSE,18B,B737-004
7936,265,7936,Passageiro 7936,347.0,FALSE,19D,B737-004
7937,265,7937,Passageiro 7937,128.13,FALSE,12D,B737-004
7938,265,7938,Passageiro 7938,409.92,FALSE,7D,B737-004
7939,265,7939,Passageiro 7939,93.63,FALSE,23A,B737-004
7940,265,7940,Passageiro 7940,200.47,FALSE,22B,B737-004
7941,265,7941,Passageiro 7941,333.26,FALSE,3E,B737-004
7942,265,7942,Passageiro 7942,476.43,FALSE,14F,B737-004
7943,265,7943,Passageiro 7943,377.26,FALSE,9A,B737-004
7944,265,7944,Passageiro 7944,212.86,FALSE,6D,B737-004
7945,265,7945,Passageiro 7945,153.1,TRUE,2A,B737-004
7946,265,7946,Passageiro 7946,488.46,FALSE,11A,B737-004
7947,265,7947,Passageiro 7947,207.84,FALSE,15C,B737-004
7948,265,7948,Passageiro 7948,395.79,FALSE,8B,B737-004
7949,265,7949,Passageiro 7949,195.48,FALSE,25A,B737-004
7950,265,7950,Passageiro 7950,208.56,FALSE,3D,B737-004
7951,266,7951,Passageiro 7951,345.03,FALSE,8A,B737-003
7952,266,7952,Passageiro 7952,464.3,FALSE,22F,B737-003
